votesA,votesB,area,perimeter,pp_compactness,imp_flag,eg,win_count_a,win_count_b,total_votes,state_votes_a,state_votes_b,P_a,P_b,p_a,p_b,pOverP_a,pOverP_b,iteration,district,n,L,K,proportion_a,left_side,right_side,refined_left_side,refined_right_side
26,38,16.0,29,0.2389536266349584,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,2,444,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
29,35,16.0,28,0.2563265306122449,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,2,442,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
29,33,15.5,26,0.278698224852071,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,2,445,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
29,35,16.0,28,0.2563265306122449,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,2,447,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
28,36,16.0,28,0.2563265306122449,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,2,446,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
25,34,14.75,27,0.24120713305898492,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,2,448,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
29,35,16.0,27,0.2756652949245542,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,3,443,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
28,32,15.0,29,0.22401902497027348,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,3,444,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,37,16.0,27,0.2756652949245542,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,3,442,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
29,35,16.0,26,0.29727810650887576,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,3,445,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
29,35,16.0,28,0.2563265306122449,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,3,447,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,37,16.0,27,0.2756652949245542,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,3,446,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,34,15.25,28,0.2403061224489796,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,3,448,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
29,35,16.0,27,0.2756652949245542,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,4,443,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,32,14.75,27,0.24120713305898492,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,4,444,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,37,16.0,27,0.2756652949245542,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,4,442,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
30,34,16.0,25,0.321536,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,4,445,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
29,35,16.0,28,0.2563265306122449,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,4,447,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,37,16.0,28,0.2563265306122449,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,4,446,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,35,15.5,27,0.2584362139917696,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,4,448,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
29,35,16.0,27,0.2756652949245542,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,443,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,32,14.75,27,0.24120713305898492,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,444,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,37,16.0,27,0.2756652949245542,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,442,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
30,34,16.0,25,0.321536,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,445,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
29,35,16.0,28,0.2563265306122449,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,447,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,37,16.0,28,0.2563265306122449,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,446,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,35,15.5,27,0.2584362139917696,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,448,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
29,35,16.0,27,0.2756652949245542,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,443,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,32,14.75,27,0.24120713305898492,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,444,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,37,16.0,27,0.2756652949245542,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,442,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
30,34,16.0,25,0.321536,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,445,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
29,35,16.0,28,0.2563265306122449,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,447,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,37,16.0,28,0.2563265306122449,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,446,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,35,15.5,27,0.2584362139917696,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,448,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
29,35,16.0,27,0.2756652949245542,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,443,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,32,14.75,27,0.24120713305898492,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,444,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,37,16.0,27,0.2756652949245542,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,442,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
30,34,16.0,25,0.321536,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,445,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
29,35,16.0,28,0.2563265306122449,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,447,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,37,16.0,28,0.2563265306122449,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,446,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,35,15.5,27,0.2584362139917696,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,448,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
29,35,16.0,27,0.2756652949245542,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,443,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,32,14.75,27,0.24120713305898492,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,444,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,37,16.0,27,0.2756652949245542,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,442,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
30,34,16.0,25,0.321536,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,445,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
29,35,16.0,28,0.2563265306122449,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,447,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,37,16.0,28,0.2563265306122449,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,446,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,35,15.5,27,0.2584362139917696,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,448,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
29,35,16.0,27,0.2756652949245542,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,443,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,32,14.75,27,0.24120713305898492,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,444,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,37,16.0,27,0.2756652949245542,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,442,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
30,34,16.0,25,0.321536,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,445,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
29,35,16.0,28,0.2563265306122449,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,447,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,37,16.0,28,0.2563265306122449,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,446,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
27,35,15.5,27,0.2584362139917696,1,0.3900226757369615,0,7,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,448,7,9,7,0.5,1.25,-0.9881176815484125,1.25,0.4651328281019355
33,41,18.5,32,0.22078125,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,0,442,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
34,40,18.5,32,0.22078125,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,0,443,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
33,41,18.5,30,0.25120000000000003,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,0,444,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
30,41,17.75,33,0.19606978879706152,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,0,445,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
31,43,18.5,31,0.23525494276795006,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,0,447,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
35,39,18.5,32,0.22078125,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,0,446,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
34,40,18.5,32,0.22078125,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,1,442,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
31,41,18.0,30,0.25120000000000003,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,1,443,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
34,39,18.25,31,0.23525494276795006,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,1,444,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
31,43,18.5,33,0.20760330578512398,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,1,445,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
31,43,18.5,30,0.25120000000000003,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,1,447,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
35,39,18.5,32,0.22078125,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,1,446,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
34,40,18.5,32,0.22078125,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,2,442,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
32,42,18.5,30,0.25120000000000003,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,2,443,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
34,37,17.75,30,0.23724444444444445,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,2,444,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
30,44,18.5,31,0.23525494276795006,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,2,445,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
32,42,18.5,30,0.25120000000000003,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,2,447,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
34,40,18.5,31,0.23525494276795006,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,2,446,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
34,40,18.5,33,0.20760330578512398,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,3,442,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
32,42,18.5,29,0.2688228299643282,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,3,443,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
34,37,17.75,30,0.23724444444444445,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,3,444,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
31,43,18.5,30,0.25120000000000003,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,3,445,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
33,41,18.5,29,0.2688228299643282,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,3,447,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
32,42,18.5,33,0.20760330578512398,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,3,446,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
34,40,18.5,33,0.20760330578512398,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,4,442,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
32,42,18.5,29,0.2688228299643282,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,4,443,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
34,37,17.75,30,0.23724444444444445,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,4,444,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
31,43,18.5,30,0.25120000000000003,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,4,445,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
33,41,18.5,29,0.2688228299643282,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,4,447,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
32,42,18.5,33,0.20760330578512398,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,4,446,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
34,40,18.5,33,0.20760330578512398,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,442,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
32,42,18.5,29,0.2688228299643282,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,443,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
34,37,17.75,30,0.23724444444444445,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,444,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
31,43,18.5,30,0.25120000000000003,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,445,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
33,41,18.5,29,0.2688228299643282,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,447,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
32,42,18.5,33,0.20760330578512398,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,446,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
34,40,18.5,33,0.20760330578512398,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,442,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
32,42,18.5,29,0.2688228299643282,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,443,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
34,37,17.75,30,0.23724444444444445,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,444,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
31,43,18.5,30,0.25120000000000003,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,445,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
33,41,18.5,29,0.2688228299643282,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,447,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
32,42,18.5,33,0.20760330578512398,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,446,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
34,40,18.5,33,0.20760330578512398,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,442,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
32,42,18.5,29,0.2688228299643282,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,443,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
34,37,17.75,30,0.23724444444444445,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,444,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
31,43,18.5,30,0.25120000000000003,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,445,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
33,41,18.5,29,0.2688228299643282,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,447,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
32,42,18.5,33,0.20760330578512398,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,446,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
34,40,18.5,33,0.20760330578512398,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,442,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
32,42,18.5,29,0.2688228299643282,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,443,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
34,37,17.75,30,0.23724444444444445,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,444,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
31,43,18.5,30,0.25120000000000003,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,445,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
33,41,18.5,29,0.2688228299643282,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,447,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
32,42,18.5,33,0.20760330578512398,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,446,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
34,40,18.5,33,0.20760330578512398,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,442,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
32,42,18.5,29,0.2688228299643282,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,443,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
34,37,17.75,30,0.23724444444444445,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,444,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
31,43,18.5,30,0.25120000000000003,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,445,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
33,41,18.5,29,0.2688228299643282,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,447,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
32,42,18.5,33,0.20760330578512398,1,0.3900226757369615,0,6,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,446,7,9,6,0.5,1.25,-0.9864645198292541,1.25,0.4350919205246652
42,47,22.25,34,0.2390311418685121,1,0.3945578231292517,0,5,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,0,444,7,9,5,0.5,1.25,-0.9842378696126607,1.25,0.40281684527037653
38,51,22.25,33,0.2537373737373737,1,0.3945578231292517,0,5,441,196,245,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,0,442,7,9,5,0.5,1.25,-0.9842378696126607,1.25,0.40281684527037653
